nomor_pendaftaran,JK,bidikmisi,Sekolah,Kabupaten,Provinsi,Pilihan 1,Pilihan 2,Ranking Sekolah,Nilai Mapel UN,Lulus pada Prodi,Lulus Pilihan,X1,X2,X3,X4,X5,X6,X7,X8,X9,XT,IP Sem 1,IP Sem 2,Predikat Semester 1,Predikat Semester 2
4180398433,P,Reguler,SMAN 4 TAMBUN SELATAN,Kab Bekasi,Jawa Barat,KESEHATAN MASYARAKAT,PENDIDIKAN BIOLOGI,296,81.65,Tidak Lulus,Tidak Lulus,10.2,10.2,1,0,10.2,10.2,10.2,10.2,7.5,69.8,,,,
4180399057,L,Reguler,MAN CIPASUNG,Kab Tasikmalaya,Jawa Barat,TEKNIK INFORMATIKA,PENDIDIKAN BIOLOGI,204,83.05,Tidak Lulus,Tidak Lulus,10.5,10.4,1,0,10.4,10.4,10.4,10.4,10.6,74.1,,,,
4180499341,L,Reguler,SMAN 2 SINGAPARNA,Kab Tasikmalaya,Jawa Barat,PENDIDIKAN SEJARAH,PENDIDIKAN GEOGRAFI,44,84.4,PENDIDIKAN SEJARAH,pil_1,10.6,10.5,1,0,10.5,10.5,10.5,10.5,10.6,75,,,,
4180400025,P,Reguler,SMAN 11 KOTA TANGERANG SELATAN,Kota Tangerang Selatan,Banten,MANAJEMEN,EKONOMI PEMBANGUNAN,144,80.78,Tidak Lulus,Tidak Lulus,10.2,10.1,1,0,10.1,10.1,10.1,10.1,7.5,69.2,,,,
4180400031,L,Bidik Misi,SMAS KHZ MUSTOFA SUKAMANAH,Kab Tasikmalaya,Jawa Barat,MANAJEMEN,AKUNTANSI,76,83.57,Tidak Lulus,Tidak Lulus,10.5,10.4,1,0,10.4,10.4,10.4,10.4,10.6,74.4,,,,
4180400200,P,Bidik Misi,SMAN 16 GARUT,Kab Garut,Jawa Barat,AGROTEKNOLOGI ,Tidak Memilih,190,83.38,Tidak Lulus,Tidak Lulus,10.5,10.4,1,0,10.4,10.4,10.4,10.4,9.4,72.9,,,,
4180400283,L,Bidik Misi,SMAN 1 CISAYONG,Kab Tasikmalaya,Jawa Barat,"PENDIDIKAN JASMANI, KESEHATAN DAN REKREASI ",Tidak Memilih,40,82.3,Tidak Lulus,Tidak Lulus,10.4,10.3,1,0,10.3,10.3,10.3,10.3,7.5,70.3,,,,
4180400431,L,Bidik Misi,SMK AL KHOERIYAH,Kota Tasikmalaya,Jawa Barat,TEKNIK INFORMATIKA,PENDIDIKAN MATEMATIKA,29,84.25,Tidak Lulus,Tidak Lulus,10.4,10.5,1,0,10.5,10.5,10.5,10.5,11.3,75.3,,,,
4180020641,P,Reguler,SMAN 6 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,TEKNIK ELEKTRO,TEKNIK INFORMATIKA,268,82.44,TEKNIK ELEKTRO,pil_1,10.6,10.3,1,0,10.3,10.3,10.3,10.3,11.3,74.3,,,,
4180400829,P,Bidik Misi,SMAS KHZ MUSTOFA SUKAMANAH,Kab Tasikmalaya,Jawa Barat,PENDIDIKAN FISIKA,PENDIDIKAN MATEMATIKA,76,85.31,Tidak Lulus,Tidak Lulus,10.7,10.7,1,0,10.7,10.7,10.7,10.7,10.6,75.7,,,,
4180400860,P,Reguler,SMKS PANCASILA MANONJAYA,Kab Tasikmalaya,Jawa Barat,MANAJEMEN,EKONOMI PEMBANGUNAN,39,80.61,Tidak Lulus,Tidak Lulus,10.7,10.1,1,0,10.1,10.1,10.1,10.1,10.6,72.7,,,,
4180400883,P,Reguler,SMKN 1 GARUT,Kab Garut,Jawa Barat,AKUNTANSI,MANAJEMEN,193,87.33,Tidak Lulus,Tidak Lulus,10.7,10.9,1,0,10.9,10.9,10.9,10.9,9.4,75.7,,,,
4180401067,L,Bidik Misi,SMK AL KHOERIYAH,Kota Tasikmalaya,Jawa Barat,TEKNIK INFORMATIKA,TEKNIK ELEKTRO ,29,84.08,Tidak Lulus,Tidak Lulus,10.7,10.5,1,0,10.5,10.5,10.5,10.5,11.3,75.5,,,,
4180401356,P,Bidik Misi,SMAN 1 MANONJAYA,Kab Tasikmalaya,Jawa Barat,TEKNIK SIPIL ,PENDIDIKAN FISIKA,209,86.47,Tidak Lulus,Tidak Lulus,10.9,10.8,1,0,10.8,10.8,10.8,10.8,10.6,76.6,,,,
4180025310,L,Reguler,SMAN 1 CISAGA,Kab Ciamis,Jawa Barat,TEKNIK ELEKTRO,TEKNIK SIPIL,40,82.71,TEKNIK ELEKTRO,pil_1,10.4,10.3,1.1,0,10.3,10.3,10.3,10.3,10,73.2,2.71,3.18,,
4180402286,L,Reguler,SMKS TELEKOMUNIKASI TELESANDI,Kab Bekasi,Jawa Barat,MANAJEMEN,Tidak Memilih,126,81.6,Tidak Lulus,Tidak Lulus,10.5,10.2,1,0,10.2,10.2,10.2,10.2,7.5,70,,,,
4180402436,P,Reguler,SMKN 9 TANGERANG,Kota Tangerang,Banten,KESEHATAN MASYARAKAT,Tidak Memilih,138,83.89,Tidak Lulus,Tidak Lulus,10.5,10.5,1,0,10.5,10.5,10.5,10.5,6.3,70.1,,,,
4180402513,L,Reguler,SMA NEGERI 10 DEPOK,Kota Depok,Jawa Barat,KESEHATAN MASYARAKAT,Tidak Memilih,113,79.37,Tidak Lulus,Tidak Lulus,10,9.9,1,0,9.9,9.9,9.9,9.9,7.5,68.1,,,,
4180402750,P,Bidik Misi,SMA NEGERI 1 PACET,Kab Cianjur,Jawa Barat,PENDIDIKAN MATEMATIKA,Tidak Memilih,73,83.25,Tidak Lulus,Tidak Lulus,10.5,10.4,1,0,10.4,10.4,10.4,10.4,7.5,71,,,,
4180403115,L,Reguler,SMAN 3 TAMBUN SELATAN,Kab Bekasi,Jawa Barat,AGROTEKNOLOGI ,KESEHATAN MASYARAKAT,244,82.13,Tidak Lulus,Tidak Lulus,10.4,10.3,1.1,0,10.3,10.3,10.3,10.3,7.5,70.3,,,,
4180403116,P,Reguler,SMAN 1 BANTASARI,Kab Cilacap,Jawa Tengah,PENDIDIKAN MATEMATIKA,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,59,81.14,Tidak Lulus,Tidak Lulus,10.1,10.1,1,0,10.1,10.1,10.1,10.1,7.5,69.3,,,,
4180403238,P,Reguler,SMAN 3 TAMBUN SELATAN,Kab Bekasi,Jawa Barat,PENDIDIKAN MATEMATIKA,PENDIDIKAN BIOLOGI,244,82.11,Tidak Lulus,Tidak Lulus,10.4,10.3,1,0,10.3,10.3,10.3,10.3,7.5,70.3,,,,
4180403964,P,Reguler,SMA NEGERI 1 SUKARESMI,Kab Cianjur,Jawa Barat,GIZI,Tidak Memilih,23,83.64,Tidak Lulus,Tidak Lulus,10.4,10.5,1,0,10.5,10.5,10.5,10.5,7.5,71.1,,,,
4180404050,P,Bidik Misi,SMAN 11 GARUT,Kab Garut,Jawa Barat,MANAJEMEN,EKONOMI SYARIAH,415,80.57,Tidak Lulus,Tidak Lulus,10.2,10.1,1,0,10.1,10.1,10.1,10.1,9.4,70.9,,,,
4180404217,P,Reguler,SMAN 2 CIAMIS,Kab Ciamis,Jawa Barat,TEKNIK INFORMATIKA,KESEHATAN MASYARAKAT,252,83.69,Tidak Lulus,Tidak Lulus,10.5,10.5,1,0,10.5,10.5,10.5,10.5,10,73.8,,,,
4180404781,P,Bidik Misi,SMAN 10 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,AKUNTANSI,PENDIDIKAN FISIKA,106,83.33,Tidak Lulus,Tidak Lulus,10.5,10.4,1,0,10.4,10.4,10.4,10.4,11.3,74.8,,,,
4180404839,P,Reguler,MAN TALAGA,Kab Majalengka,Jawa Barat,MANAJEMEN,AKUNTANSI,48,83.63,Tidak Lulus,Tidak Lulus,10.5,10.5,1,0,10.5,10.5,10.5,10.5,7.5,71.3,,,,
4180404919,L,Bidik Misi,SMA NEGERI 1 PACET,Kab Cianjur,Jawa Barat,TEKNIK INFORMATIKA,TEKNIK ELEKTRO ,73,83.34,Tidak Lulus,Tidak Lulus,10.5,10.4,1,0,10.4,10.4,10.4,10.4,7.5,71.1,,,,
4180405020,P,Reguler,SMAN 6 GARUT,Kab Garut,Jawa Barat,KESEHATAN MASYARAKAT,GIZI,307,80.78,Tidak Lulus,Tidak Lulus,10.2,10.1,1,0,10.1,10.1,10.1,10.1,9.4,71.1,,,,
4180405021,L,Bidik Misi,SMA NEGERI 1 PACET,Kab Cianjur,Jawa Barat,TEKNIK INFORMATIKA,TEKNIK ELEKTRO ,73,81.08,Tidak Lulus,Tidak Lulus,10.2,10.1,1,0,10.1,10.1,10.1,10.1,7.5,69.4,,,,
4180405163,L,Bidik Misi,SMA NEGERI 1 PACET,Kab Cianjur,Jawa Barat,TEKNIK SIPIL ,TEKNIK ELEKTRO ,73,81.13,Tidak Lulus,Tidak Lulus,10.3,10.1,1,0,10.1,10.1,10.1,10.1,7.5,69.5,,,,
4180405342,P,Bidik Misi,SMKS MUHAMMADIYAH TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,AKUNTANSI,TEKNIK SIPIL ,80,82.12,Tidak Lulus,Tidak Lulus,10.3,10.3,1,0,10.3,10.3,10.3,10.3,11.3,73.8,,,,
4180405842,P,Reguler,SMAS FUTURE GATE,Kota Bekasi,Jawa Barat,PENDIDIKAN BAHASA INGGRIS ,Tidak Memilih,20,84.63,Tidak Lulus,Tidak Lulus,10.6,10.6,1,0,10.6,10.6,10.6,10.6,7.5,72,,,,
4180406006,P,Bidik Misi,SMAS KHZ MUSTOFA SUKAMANAH,Kab Tasikmalaya,Jawa Barat,PENDIDIKAN BIOLOGI,PENDIDIKAN EKONOMI,76,84.83,PENDIDIKAN BIOLOGI,pil_1,10.7,10.6,1,0,10.6,10.6,10.6,10.6,10.6,75.4,3.47,3.35,,
4180406837,P,Bidik Misi,MAN DARUSSALAM,Kab Ciamis,Jawa Barat,MANAJEMEN,EKONOMI PEMBANGUNAN,55,86.12,Tidak Lulus,Tidak Lulus,10.8,10.8,1,0,10.8,10.8,10.8,10.8,10,75.7,,,,
4180407054,P,Reguler,SMKN 1 GARUT,Kab Garut,Jawa Barat,AKUNTANSI,EKONOMI PEMBANGUNAN,193,84.08,Tidak Lulus,Tidak Lulus,10.8,10.5,1,0,10.5,10.5,10.5,10.5,9.4,73.8,,,,
4180407092,P,Reguler,SMAN 1 SLIYEG,Kab Indramayu,Jawa Barat,TEKNIK SIPIL ,Tidak Memilih,161,83.79,Tidak Lulus,Tidak Lulus,10.5,10.5,1,0,10.5,10.5,10.5,10.5,7.5,71.4,,,,
4180407499,P,Bidik Misi,SMA BINA MUDA CICALENGKA,Kab Bandung,Jawa Barat,KESEHATAN MASYARAKAT,GIZI,248,84.29,Tidak Lulus,Tidak Lulus,10.7,10.5,1,0,10.5,10.5,10.5,10.5,7.5,71.9,,,,
4180408000,P,Bidik Misi,SMKS PANCASILA MANONJAYA,Kab Tasikmalaya,Jawa Barat,EKONOMI SYARIAH,AGRIBISNIS ,40,82.96,Tidak Lulus,Tidak Lulus,10.7,10.4,1,0,10.4,10.4,10.4,10.4,10.6,73.2,,,,
4180408073,L,Reguler,SMAN 6 GARUT,Kab Garut,Jawa Barat,TEKNIK INFORMATIKA,TEKNIK ELEKTRO ,307,81.52,Tidak Lulus,Tidak Lulus,10.3,10.2,1,0,10.2,10.2,10.2,10.2,9.4,71.6,,,,
4180408127,P,Reguler,SMAN 17 BEKASI,Kota Bekasi,Jawa Barat,PENDIDIKAN BIOLOGI,AGROTEKNOLOGI ,174,79.17,Tidak Lulus,Tidak Lulus,10,9.9,1,0,9.9,9.9,9.9,9.9,7.5,68,,,,
4180408366,P,Bidik Misi,MAN CIPASUNG,Kab Tasikmalaya,Jawa Barat,PENDIDIKAN MATEMATIKA,PENDIDIKAN FISIKA,204,82.82,Tidak Lulus,Tidak Lulus,10.5,10.4,1,0,10.4,10.4,10.4,10.4,10.6,73.9,,,,
4180408416,L,Reguler,MAS AT TAQWA PUTRA,Kab Bekasi,Jawa Barat,EKONOMI PEMBANGUNAN,EKONOMI SYARIAH,138,90.14,EKONOMI PEMBANGUNAN,pil_1,11.3,11.3,1,0,11.3,11.3,11.3,11.3,7.5,76.1,3,3.09,,
4180408742,P,Reguler,SMAN 2 CIAMIS,Kab Ciamis,Jawa Barat,PENDIDIKAN MATEMATIKA,KESEHATAN MASYARAKAT,252,84.09,Tidak Lulus,Tidak Lulus,10.6,10.5,1,0,10.5,10.5,10.5,10.5,10,74.1,,,,
4180053770,P,Reguler,SMKN 2 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,TEKNIK ELEKTRO,PENDIDIKAN BAHASA INGGRIS,102,80.27,TEKNIK ELEKTRO,pil_1,10.5,10,1,0,10,10,10,10,11.3,72.9,2.86,2.81,,
4180409065,P,Reguler,SMAS FUTURE GATE,Kota Bekasi,Jawa Barat,MANAJEMEN,Tidak Memilih,39,81.1,Tidak Lulus,Tidak Lulus,10.2,10.1,1,0,10.1,10.1,10.1,10.1,7.5,69.4,,,,
4180409181,P,Reguler,SMAN 1 GARUT,Kab Garut,Jawa Barat,AGRIBISNIS ,AGROTEKNOLOGI ,385,84.03,Tidak Lulus,Tidak Lulus,10.7,10.5,1,0,10.5,10.5,10.5,10.5,9.4,73.6,,,,
4180409483,L,Reguler,SMAS MUHAMMADIYAH 1,Kota Surabaya,Jawa Timur,KESEHATAN MASYARAKAT,GIZI,96,83.42,Tidak Lulus,Tidak Lulus,10.5,10.4,1,0,10.4,10.4,10.4,10.4,7.5,71.1,,,,
4180410364,P,Reguler,SMAN 3 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,PENDIDIKAN EKONOMI,EKONOMI SYARIAH,109,85.47,PENDIDIKAN EKONOMI,pil_1,10.8,10.7,1,0,10.7,10.7,10.7,10.7,11.3,76.4,3.86,3.45,,
4180410589,P,Reguler,SMAN 1 SINGAPARNA,Kab Tasikmalaya,Jawa Barat,PENDIDIKAN EKONOMI,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,143,86.68,PENDIDIKAN EKONOMI,pil_1,11,10.8,1,0,10.8,10.8,10.8,10.8,10.6,76.8,3.19,0,,
4180410642,P,Bidik Misi,SMKN 10 GARUT,Kab Garut,Jawa Barat,AKUNTANSI,MANAJEMEN,95,83.98,Tidak Lulus,Tidak Lulus,11,10.5,1,0,10.5,10.5,10.5,10.5,9.4,73.9,,,,
4180410809,P,Reguler,SMAN 2 CIAMIS,Kab Ciamis,Jawa Barat,PENDIDIKAN GEOGRAFI,Tidak Memilih,102,82.6,PENDIDIKAN GEOGRAFI,pil_1,10.5,10.3,1,0,10.3,10.3,10.3,10.3,10,73.1,3.4,3.25,,
4180410838,P,Bidik Misi,SMAN 1 CARINGIN,Kab Bogor,Jawa Barat,GIZI,EKONOMI SYARIAH,146,79.99,Tidak Lulus,Tidak Lulus,10.1,10,1,0,10,10,10,10,7.5,68.6,,,,
4180411016,P,Bidik Misi,SMA BINA MUDA CICALENGKA,Kab Bandung,Jawa Barat,PENDIDIKAN BIOLOGI,GIZI,248,84.15,Tidak Lulus,Tidak Lulus,10.6,10.5,1,0,10.5,10.5,10.5,10.5,7.5,71.7,,,,
4180411216,P,Bidik Misi,SMAN 1 NYALINDUNG,Kab Sukabumi,Jawa Barat,PENDIDIKAN BIOLOGI,AKUNTANSI,83,79.53,Tidak Lulus,Tidak Lulus,10.2,9.9,1,0,9.9,9.9,9.9,9.9,7.5,68.4,,,,
4180411273,P,Bidik Misi,SMAN 3 KUNINGAN,Kab Kuningan,Jawa Barat,MANAJEMEN,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,219,81.67,Tidak Lulus,Tidak Lulus,10.5,10.2,1,0,10.2,10.2,10.2,10.2,7.5,70.1,,,,
4180411901,P,Reguler,SMAN 1 KUNINGAN,Kab Kuningan,Jawa Barat,KESEHATAN MASYARAKAT,PENDIDIKAN MATEMATIKA,193,81.41,Tidak Lulus,Tidak Lulus,10.3,10.2,1,0,10.2,10.2,10.2,10.2,7.5,69.7,,,,
4180411962,P,Reguler,SMAN 1 CIBUNGBULANG,Kab Bogor,Jawa Barat,MANAJEMEN,KESEHATAN MASYARAKAT,157,78.65,Tidak Lulus,Tidak Lulus,9.9,9.8,1,0,9.8,9.8,9.8,9.8,7.5,67.5,,,,
4180084899,P,Reguler,SMAS ISLAM ASSYAFIIYAH 02,Kota Bekasi,Jawa Barat,TEKNIK ELEKTRO,AGRIBISNIS,76,83.81,TEKNIK ELEKTRO,pil_1,10.6,10.5,1,0,10.5,10.5,10.5,10.5,7.5,70.5,2.86,2.95,,
4180413603,P,Reguler,SMAN 3 TAMBUN SELATAN,Kab Bekasi,Jawa Barat,AGROTEKNOLOGI ,AGRIBISNIS ,244,81.46,Tidak Lulus,Tidak Lulus,10.3,10.2,1.1,0,10.2,10.2,10.2,10.2,7.5,69.8,,,,
4180414341,P,Bidik Misi,MAS PESANTREN CIPARI,Kab Garut,Jawa Barat,EKONOMI SYARIAH,PENDIDIKAN EKONOMI,77,77.26,Tidak Lulus,Tidak Lulus,9.7,9.7,1,0,9.7,9.7,9.7,9.7,9.4,68.4,,,,
4180415027,P,Bidik Misi,SMKN BANTARKALONG,Kab Tasikmalaya,Jawa Barat,KESEHATAN MASYARAKAT,GIZI,61,82.32,Tidak Lulus,Tidak Lulus,9.7,10.3,1,0,10.3,10.3,10.3,10.3,10.6,72.8,,,,
4180415847,L,Reguler,SMKN 4 GARUT,Kab Garut,Jawa Barat,TEKNIK INFORMATIKA,TEKNIK ELEKTRO ,128,87.21,Tidak Lulus,Tidak Lulus,9.7,10.9,1,0,10.9,10.9,10.9,10.9,9.4,74.6,,,,
4180416391,L,Reguler,SMA Al Islam Islamic Boarding School,Kab Cirebon,Jawa Barat,EKONOMI PEMBANGUNAN,MANAJEMEN,48,80.47,Tidak Lulus,Tidak Lulus,10,10.1,1,0,10.1,10.1,10.1,10.1,7.5,68.8,,,,
4180416500,L,Bidik Misi,MAN CIAWIGEBANG,Kab Kuningan,Jawa Barat,PENDIDIKAN BAHASA INGGRIS ,AGRIBISNIS ,132,81.84,Tidak Lulus,Tidak Lulus,10.3,10.2,1,0,10.2,10.2,10.2,10.2,7.5,68.9,,,,
4180101447,L,Reguler,SMKS PONPES CADANGPINGGAN,Kab Indramayu,Jawa Barat,TEKNIK ELEKTRO,KESEHATAN MASYARAKAT,24,81.3,TEKNIK ELEKTRO,pil_1,10.5,10.2,1,0,10.2,10.2,10.2,10.2,7.5,69.8,2.38,2.91,,
4180119646,L,Reguler,SMAN 1 BANJARSARI,Kab Ciamis,Jawa Barat,TEKNIK ELEKTRO,TEKNIK INFORMATIKA,237,82.38,TEKNIK ELEKTRO,pil_1,10.4,10.3,1,0,10.3,10.3,10.3,10.3,10,72.9,2.52,2.68,,
4180416984,L,Bidik Misi,SMAN 1 LOSARANG,Kab Indramayu,Jawa Barat,ILMU POLITIK,EKONOMI SYARIAH,97,81.02,Tidak Lulus,Tidak Lulus,10.1,10.1,1.1,0,10.1,10.1,10.1,10.1,7.5,69.4,,,,
4180417348,L,Reguler,SMAN 8 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,AKUNTANSI,EKONOMI PEMBANGUNAN,183,79.63,Tidak Lulus,Tidak Lulus,10.1,10,1,0,10,10,10,10,11.3,72.1,,,,
4180417434,P,Bidik Misi,SMKS AL FALAH TANJUNGJAYA,Kab Tasikmalaya,Jawa Barat,PENDIDIKAN MATEMATIKA,TEKNIK INFORMATIKA,30,85.82,Tidak Lulus,Tidak Lulus,10.1,10.7,1,0,10.7,10.7,10.7,10.7,10.6,75.4,,,,
4180417514,P,Bidik Misi,SMAN 1 CARINGIN,Kab Bogor,Jawa Barat,AKUNTANSI,PENDIDIKAN EKONOMI,146,81.78,Tidak Lulus,Tidak Lulus,10.3,10.2,1,0,10.2,10.2,10.2,10.2,7.5,69.9,,,,
4180418680,L,Reguler,SMKN 1 GARUT,Kab Garut,Jawa Barat,AKUNTANSI,MANAJEMEN,193,87.77,Tidak Lulus,Tidak Lulus,10.3,11,1,0,11,11,11,11,9.4,75.5,,,,
4180419879,P,Bidik Misi,SMAN 1 CARINGIN,Kab Bogor,Jawa Barat,KESEHATAN MASYARAKAT,EKONOMI SYARIAH,146,81.43,Tidak Lulus,Tidak Lulus,10.2,10.2,1,0,10.2,10.2,10.2,10.2,7.5,69.6,,,,
4180419881,P,Bidik Misi,SMAN 1 CARINGIN,Kab Bogor,Jawa Barat,PENDIDIKAN MATEMATIKA,EKONOMI PEMBANGUNAN,146,81.5,Tidak Lulus,Tidak Lulus,10.3,10.2,1,0,10.2,10.2,10.2,10.2,7.5,69.7,,,,
4180420124,L,Reguler,SMKN 1 JAMBLANG,Kab Cirebon,Jawa Barat,TEKNIK SIPIL ,Tidak Memilih,121,86.59,Tidak Lulus,Tidak Lulus,10.3,10.8,1,0,10.8,10.8,10.8,10.8,7.5,72.9,,,,
4180420884,P,Bidik Misi,SMAN 5 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,PENDIDIKAN BAHASA INGGRIS ,PENDIDIKAN GEOGRAFI,238,83.19,Tidak Lulus,Tidak Lulus,10.6,10.4,1,0,10.4,10.4,10.4,10.4,11.3,74.9,,,,
4180421043,L,Reguler,SMKS TELKOM BANDUNG,Kab Bandung,Jawa Barat,TEKNIK INFORMATIKA,TEKNIK ELEKTRO ,65,80.83,Tidak Lulus,Tidak Lulus,10.6,10.1,1,0,10.1,10.1,10.1,10.1,7.5,69.6,,,,
4180421302,P,Reguler,SMAN 1 KUNINGAN,Kab Kuningan,Jawa Barat,AGROTEKNOLOGI ,Tidak Memilih,193,80.48,Tidak Lulus,Tidak Lulus,10.1,10.1,1,0,10.1,10.1,10.1,10.1,7.5,68.9,,,,
4180152072,L,Reguler,SMAN 3 CIAMIS,Kab Ciamis,Jawa Barat,TEKNIK ELEKTRO,AGROTEKNOLOGI,106,85.02,TEKNIK ELEKTRO,pil_1,10.7,10.6,1,0,10.6,10.6,10.6,10.6,10,74.8,3,3.18,,
4180421468,L,Bidik Misi,SMKN 1 GARUT,Kab Garut,Jawa Barat,AKUNTANSI,PENDIDIKAN EKONOMI,193,84.9,Tidak Lulus,Tidak Lulus,10.9,10.6,1,0,10.6,10.6,10.6,10.6,9.4,74.4,,,,
4180421731,L,Reguler,SMAN 3 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,MANAJEMEN,AKUNTANSI,109,81.82,Tidak Lulus,Tidak Lulus,10.4,10.2,1,0,10.2,10.2,10.2,10.2,11.3,73.8,,,,
4180422134,P,Reguler,SMAS TERPADU DARUSSALAM,Kab Tasikmalaya,Jawa Barat,PENDIDIKAN GEOGRAFI,KESEHATAN MASYARAKAT,31,86.55,PENDIDIKAN GEOGRAFI,pil_1,10.9,10.8,1,0,10.8,10.8,10.8,10.8,10.6,76.6,3.2,3,,
4180422187,P,Reguler,SMAN 13 BEKASI,Kota Bekasi,Jawa Barat,TEKNIK INFORMATIKA,Tidak Memilih,157,80.36,Tidak Lulus,Tidak Lulus,10.2,10,1,0,10,10,10,10,7.5,68.9,,,,
4180422312,P,Bidik Misi,SMAN 1 KIBIN,Kab Serang,Banten,PENDIDIKAN BAHASA INGGRIS ,MANAJEMEN,129,81.77,Tidak Lulus,Tidak Lulus,10.1,10.2,1,0,10.2,10.2,10.2,10.2,7.5,69.8,,,,
4180422458,P,Bidik Misi,SMAN 6 GARUT,Kab Garut,Jawa Barat,PENDIDIKAN MATEMATIKA,PENDIDIKAN FISIKA,307,83.47,Tidak Lulus,Tidak Lulus,10.6,10.4,1,0,10.4,10.4,10.4,10.4,9.4,73.1,,,,
4180422509,P,Reguler,SMAN 1 SINGAPARNA,Kab Tasikmalaya,Jawa Barat,EKONOMI SYARIAH,ILMU POLITIK,143,85.38,EKONOMI SYARIAH,pil_1,10.8,10.7,1,0,10.7,10.7,10.7,10.7,10.6,75.8,3.24,3.38,,
4180423492,L,Bidik Misi,SMKN 1 CIAMIS,Kab Ciamis,Jawa Barat,AKUNTANSI,MANAJEMEN,153,87.91,Tidak Lulus,Tidak Lulus,10.8,11,1,0,11,11,11,11,10,76.8,,,,
4180423666,P,Reguler,MAS PERSIS SINDANGKASIH,Kab Ciamis,Jawa Barat,EKONOMI SYARIAH,Tidak Memilih,22,81.1,Tidak Lulus,Tidak Lulus,10.2,10.1,1,0,10.1,10.1,10.1,10.1,10,71.9,,,,
4180424554,P,Bidik Misi,SMAN 1 KADUGEDE,Kab Kuningan,Jawa Barat,TEKNIK SIPIL ,PENDIDIKAN FISIKA,138,84.55,Tidak Lulus,Tidak Lulus,10.6,10.6,1,0,10.6,10.6,10.6,10.6,7.5,72,,,,
4180424792,P,Reguler,SMAS AL MADINA,Kab Bogor,Jawa Barat,TEKNIK SIPIL ,Tidak Memilih,27,86.13,Tidak Lulus,Tidak Lulus,10.9,10.8,1,0,10.8,10.8,10.8,10.8,7.5,73.3,,,,
4180425047,L,Reguler,SMAN 1 RANCAEKEK,Kab Bandung,Jawa Barat,AKUNTANSI,MANAJEMEN,197,80.28,Tidak Lulus,Tidak Lulus,10.1,10,1,0,10,10,10,10,7.5,68.8,,,,
4180425178,L,Reguler,SMAS PGRI CIBINONG,Kab Bogor,Jawa Barat,EKONOMI PEMBANGUNAN,Tidak Memilih,209,82.3,Tidak Lulus,Tidak Lulus,10.5,10.3,1,0,10.3,10.3,10.3,10.3,7.5,70.4,,,,
4180159355,L,Reguler,SMAN 15 GARUT,Kab Garut,Jawa Barat,TEKNIK ELEKTRO,GIZI,217,80.96,TEKNIK ELEKTRO,pil_1,10.2,10.1,1,0,10.1,10.1,10.1,10.1,9.4,71.2,3.19,3.05,,
4180425994,P,Reguler,SMKS BHAKTI KENCANA TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,PENDIDIKAN BAHASA INGGRIS ,48,81.16,Tidak Lulus,Tidak Lulus,10.5,10.1,1,0,10.1,10.1,10.1,10.1,11.3,73.5,,,,
4180164476,L,Reguler,SMKN 2 BANJAR,Kota Banjar,Jawa Barat,TEKNIK ELEKTRO,EKONOMI SYARIAH,114,82.27,TEKNIK ELEKTRO,pil_1,10.3,10.3,1,0,10.3,10.3,10.3,10.3,10,72.7,2.62,2.91,,
4180426097,L,Reguler,SMAS BINA BANGSA SEJAHTERA,Kota Bogor,Jawa Barat,AKUNTANSI,MANAJEMEN,74,80.56,Tidak Lulus,Tidak Lulus,10.2,10.1,1,0,10.1,10.1,10.1,10.1,7.5,69,,,,
4180426289,P,Bidik Misi,MAS UNGGULAN DARUL AMIRA,Kab Ciamis,Jawa Barat,PENDIDIKAN EKONOMI,AKUNTANSI,30,85.09,Tidak Lulus,Tidak Lulus,10.8,10.6,1,0,10.6,10.6,10.6,10.6,10,74.9,,,,
4180426563,L,Reguler,SMAN 1 CIBUNGBULANG,Kab Bogor,Jawa Barat,MANAJEMEN,PENDIDIKAN EKONOMI,138,77.02,Tidak Lulus,Tidak Lulus,9.6,9.6,1,0,9.6,9.6,9.6,9.6,7.5,66.2,,,,
4180426579,P,Reguler,SMKN 1 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,PENDIDIKAN BAHASA INGGRIS ,Tidak Memilih,62,83.4,Tidak Lulus,Tidak Lulus,9.6,10.4,1,0,10.4,10.4,10.4,10.4,11.3,74,,,,
4180188507,L,Reguler,SMKN 1 PANYINGKIRAN,Kab Majalengka,Jawa Barat,TEKNIK ELEKTRO,PENDIDIKAN EKONOMI,71,84.62,TEKNIK ELEKTRO,pil_1,10.7,10.6,1,0,10.6,10.6,10.6,10.6,7.5,72.1,2.86,2.36,,
